period,day_ahead_forecast_MW,total_demand_MW,net_generation_MW,total_interchange_MW,gen_col_MW,gen_ng_MW,gen_nuc_MW,gen_oil_MW,gen_oth_MW,gen_sun_MW,gen_wat_MW,gen_wnd_MW,net_load_MW,renewable_ratio,price_USD_MWh,hour,day_of_week,month,day_of_year,is_weekend,week_of_year,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,netload_lag24h,demand_lag24h,netload_lag48h,demand_lag48h,netload_lag72h,demand_lag72h,netload_lag168h,demand_lag168h,solar_lag24h,solar_lag168h,wind_lag24h,wind_lag168h,yesterday_demand_mean,yesterday_demand_max,yesterday_demand_min,yesterday_demand_std,yesterday_netload_mean,yesterday_solar_mean,demand_trend_24h,netload_trend_24h,forecast_error_lag24h,price_lag24h
2023-02-12 23:00:00,16365.0,17821.0,16364.0,-2004.0,5.0,4204.0,2265.0,85.0,-1081.0,8102.0,765.0,2019.0,7700.0,0.567925481173896,19.600465616714803,23,6,2,43,1,6,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8781.0,19415.0,9545.0,21258.0,8933.0,21246.0,8800.0,19098.0,8967.0,6336.0,1667.0,3962.0,21885.458333333332,26083.0,19415.0,2057.283265126846,17307.791666666668,3260.1666666666665,-1843.0,-764.0,-1737.0,29.355937918807253
2023-02-13 00:00:00,17768.0,18534.0,15914.0,-3051.0,5.0,4896.0,2265.0,77.0,-187.0,5716.0,869.0,2273.0,10545.0,0.4310456458400777,31.781502409102938,0,0,2,44,0,7,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,19640.0,38664.0,12531.0,21596.0,10432.0,21468.0,9541.0,19267.0,15434.0,6104.0,3590.0,3622.0,22596.625,38664.0,19415.0,3992.618262793382,17604.0,3574.7916666666665,17068.0,7109.0,-890.0,58.74880019021802
2023-02-13 01:00:00,19827.0,19376.0,14981.0,-5147.0,4.0,6631.0,2264.0,84.0,444.0,2234.0,1664.0,1655.0,15487.0,0.20071222130470687,46.805655762585566,1,0,2,44,0,7,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1.0,14485.0,19808.0,17429.0,21652.0,16498.0,21977.0,13488.0,20190.0,3593.0,2922.0,1730.0,3780.0,22519.791666666668,38664.0,19415.0,4029.162422176016,17481.333333333332,3597.2083333333335,-1844.0,-2944.0,1047.0,40.61305623525011
2023-02-13 02:00:00,22736.0,20725.0,16454.0,-6231.0,4.0,8173.0,2264.0,84.0,1199.0,139.0,2471.0,2119.0,18467.0,0.10895054282267792,52.025415073885355,2,0,2,44,0,7,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.0,1.0,19421.0,21165.0,21889.0,23305.0,22159.0,23338.0,18092.0,21759.0,85.0,117.0,1659.0,3550.0,22430.625,38664.0,19415.0,4034.7056227135663,17378.5,3585.9583333333335,-2140.0,-2468.0,2372.0,58.98384271678319
2023-02-13 03:00:00,24325.0,23237.0,17828.0,-5939.0,4.0,9035.0,2263.0,84.0,1077.0,39.0,2965.0,2361.0,20837.0,0.10328355639712528,65.04520604126283,3,0,2,44,0,7,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0.0,1.0,22215.0,23698.0,24394.0,25316.0,24622.0,25599.0,20867.0,24311.0,-73.0,4.0,1556.0,3440.0,22363.208333333332,38664.0,19415.0,3997.745603616097,17287.708333333332,3586.5,-1618.0,-2179.0,1214.0,62.87714143038282
2023-02-13 04:00:00,24151.0,24457.0,17817.0,-5633.0,5.0,9296.0,2262.0,84.0,1056.0,-61.0,2867.0,2309.0,22209.0,0.09191642474547164,60.610433239481004,4,0,2,44,0,7,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,23554.0,24989.0,25175.0,26083.0,25584.0,26558.0,22117.0,25552.0,-71.0,6.0,1506.0,3429.0,22317.625,38664.0,19415.0,3959.5419784803107,17220.166666666668,3587.0,-1094.0,-1621.0,-440.0,71.98590953164512
2023-02-13 05:00:00,23610.0,24168.0,18163.0,-5241.0,6.0,9685.0,2263.0,81.0,1011.0,-75.0,2586.0,2606.0,21637.0,0.10472525653757034,58.24177386708706,5,0,2,44,0,7,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.0,1.0,23376.0,24676.0,24752.0,25566.0,25137.0,26025.0,21394.0,25445.0,-70.0,8.0,1370.0,4043.0,22280.541666666668,38664.0,19415.0,3931.867351240829,17162.833333333332,3587.5,-890.0,-1376.0,-643.0,63.23050998306409
2023-02-13 06:00:00,22932.0,24107.0,17156.0,-5800.0,5.0,9650.0,2263.0,83.0,526.0,-76.0,2334.0,2372.0,21811.0,0.0952420458787904,63.81103843789687,6,0,2,44,0,7,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.0,1.0,23003.0,24320.0,24359.0,25050.0,24516.0,25438.0,20725.0,24976.0,-71.0,7.0,1388.0,4244.0,22250.125,38664.0,19415.0,3912.2863693586537,17106.333333333332,3588.0,-730.0,-1356.0,-693.0,69.5377291911497
2023-02-13 07:00:00,21864.0,23649.0,16063.0,-5623.0,6.0,9552.0,2263.0,83.0,43.0,-75.0,2032.0,2159.0,21565.0,0.08812211932851283,65.56814466748385,7,0,2,44,0,7,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.0,1.0,22540.0,23880.0,23584.0,24343.0,23880.0,24723.0,20117.0,24494.0,-70.0,7.0,1410.0,4370.0,22230.833333333332,38664.0,19415.0,3902.6472695011626,17062.833333333332,3588.5,-463.0,-1044.0,-1201.0,63.721711932097385
2023-02-13 08:00:00,20675.0,22533.0,15569.0,-5216.0,5.0,9624.0,2264.0,83.0,-361.0,-74.0,1682.0,2347.0,20260.0,0.10087427328806639,63.7077492752678,8,0,2,44,0,7,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.0,1.0,21689.0,23120.0,22618.0,23423.0,22567.0,23295.0,19808.0,23783.0,-70.0,7.0,1501.0,3968.0,22218.208333333332,38664.0,19415.0,3899.1114481564746,17024.125,3589.0,-303.0,-929.0,-1501.0,58.964694624531795
2023-02-13 09:00:00,20872.0,21734.0,15096.0,-5297.0,4.0,9195.0,2264.0,83.0,-679.0,-74.0,1712.0,2591.0,19217.0,0.1158093310021165,54.26549613123022,9,0,2,44,0,7,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.0,1.0,21104.0,22337.0,21239.0,22233.0,21157.0,22017.0,18689.0,22738.0,-71.0,6.0,1304.0,4043.0,22222.541666666668,38664.0,19415.0,3899.186392047383,17018.5,3589.5416666666665,104.0,-135.0,-1805.0,57.94874459548531
2023-02-13 10:00:00,20249.0,21449.0,14168.0,-5183.0,5.0,8465.0,2264.0,84.0,-320.0,-74.0,1447.0,2298.0,19225.0,0.10368781761387477,58.90130794769416,10,0,2,44,0,7,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.0,1.0,20101.0,21440.0,20499.0,21468.0,20711.0,21556.0,18028.0,22121.0,-71.0,6.0,1410.0,4087.0,22221.375,38664.0,19415.0,3899.426154131104,17001.916666666668,3590.0833333333335,-28.0,-398.0,-1669.0,55.83576670752678
2023-02-13 11:00:00,19896.0,20441.0,13601.0,-5493.0,4.0,8666.0,2265.0,85.0,-316.0,-74.0,1436.0,1536.0,18979.0,0.07152291962232768,54.838906816328596,11,0,2,44,0,7,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.0,1.0,19211.0,20915.0,19372.0,20823.0,20031.0,20823.0,17310.0,21503.0,-70.0,6.0,1774.0,4187.0,22225.208333333332,38664.0,19415.0,3898.036685074726,16995.208333333332,3590.625,92.0,-161.0,-1573.0,55.75903908913272
2023-02-13 12:00:00,19753.0,20156.0,13518.0,-5348.0,4.0,9191.0,2265.0,85.0,-188.0,-75.0,1425.0,811.0,19420.0,0.03651518158364755,55.710848906931744,12,0,2,44,0,7,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,18614.0,20261.0,18444.0,20199.0,19549.0,20404.0,17163.0,21135.0,-70.0,6.0,1717.0,3966.0,22227.791666666668,38664.0,19415.0,3896.6557788773084,17002.291666666668,3591.1666666666665,62.0,170.0,-1256.0,54.50535150373785
2023-02-13 13:00:00,20327.0,19981.0,14558.0,-5171.0,5.0,9777.0,2264.0,84.0,17.0,-75.0,1861.0,624.0,19432.0,0.027476102297182323,58.91438541055907,13,0,2,44,0,7,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1.0,18362.0,19897.0,18281.0,19819.0,19466.0,20349.0,17471.0,21114.0,-71.0,6.0,1606.0,3637.0,22231.041666666668,38664.0,19415.0,3894.5913608174064,17005.666666666668,3591.7083333333335,78.0,81.0,-760.0,50.56160190387174
2023-02-13 14:00:00,21937.0,20689.0,15503.0,-5664.0,5.0,9963.0,2264.0,84.0,267.0,-76.0,2475.0,520.0,20245.0,0.02146067958818696,60.56959134695337,14,0,2,44,0,7,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.0,1.0,18228.0,20030.0,18475.0,19936.0,19807.0,20743.0,17825.0,21339.0,-71.0,5.0,1873.0,3509.0,22234.958333333332,38664.0,19415.0,3892.229510628292,16995.375,3592.2916666666665,94.0,-247.0,-310.0,51.86180012855342
2023-02-13 15:00:00,24479.0,22031.0,17407.0,-6153.0,5.0,10353.0,2264.0,83.0,1479.0,13.0,2725.0,485.0,21533.0,0.02260451182424765,57.60520717844169,15,0,2,44,0,7,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.0,1.0,18646.0,20472.0,18678.0,20447.0,21088.0,22259.0,18919.0,22396.0,-19.0,100.0,1845.0,3377.0,22236.0,38664.0,19415.0,3891.7335133755482,16994.041666666668,3593.4583333333335,25.0,-32.0,249.0,59.44672190898363
2023-02-13 16:00:00,25310.0,24274.0,18640.0,-5730.0,5.0,10304.0,2264.0,84.0,557.0,2632.0,2417.0,378.0,21264.0,0.12400098871220236,65.98671145925823,16,0,2,44,0,7,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.0,1.0,17886.0,21251.0,17302.0,21454.0,19489.0,24246.0,19090.0,24791.0,1702.0,2975.0,1663.0,2726.0,22227.541666666668,38664.0,19415.0,3893.727106616109,17018.375,3576.625,-203.0,584.0,-973.0,56.229727747428946
2023-02-13 17:00:00,23930.0,24943.0,19999.0,-2783.0,5.0,7910.0,2263.0,86.0,-239.0,7955.0,1722.0,297.0,16691.0,0.3308343022090366,52.48337940418702,17,0,2,44,0,7,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.0,1.0,14516.0,21202.0,13143.0,21655.0,14387.0,24853.0,15601.0,25964.0,5194.0,8313.0,1492.0,2050.0,22208.666666666668,38664.0,19415.0,3897.7191174891673,17075.583333333332,3500.875,-453.0,1373.0,-2328.0,43.6082028664232
2023-02-13 18:00:00,22260.0,23502.0,19446.0,-1607.0,5.0,5557.0,2263.0,87.0,-213.0,9906.0,1337.0,505.0,13091.0,0.44298357586588377,36.063979833758985,18,0,2,44,0,7,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.0,1.0,11319.0,19773.0,10114.0,20826.0,11292.0,23694.0,13503.0,25000.0,7388.0,9639.0,1066.0,1858.0,22164.791666666668,38664.0,19415.0,3919.823831214048,17125.791666666668,3409.25,-1053.0,1205.0,-2190.0,34.114450358379564
2023-02-13 19:00:00,20786.0,21809.0,18811.0,-1757.0,6.0,5424.0,2262.0,87.0,-1270.0,10397.0,1127.0,779.0,10633.0,0.5124489889495163,32.025525444794944,19,0,2,44,0,7,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.0,1.0,9121.0,18519.0,8516.0,20272.0,9490.0,22491.0,11668.0,23664.0,8394.0,10289.0,1004.0,1707.0,22091.75,38664.0,18519.0,3972.6047117290855,17151.0,3311.8333333333335,-1753.0,605.0,-2210.0,28.654952211852567
2023-02-13 20:00:00,19595.0,21243.0,18667.0,-1476.0,5.0,5399.0,2262.0,87.0,-1649.0,10563.0,1043.0,957.0,9723.0,0.542296285835334,29.69070039301262,20,0,2,44,0,7,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,7724.0,17841.0,8345.0,20282.0,9505.0,22490.0,10783.0,23057.0,9187.0,10193.0,930.0,2081.0,21990.041666666668,38664.0,17841.0,4051.419176784161,17125.125,3250.25,-2441.0,-621.0,-2337.0,26.509071101676334
2023-02-13 21:00:00,18924.0,20560.0,18921.0,-1304.0,5.0,5588.0,2263.0,86.0,-2122.0,10818.0,1006.0,1276.0,8466.0,0.5882295719844358,25.358446738262362,21,0,2,44,0,7,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.0,1.0,7570.0,17805.0,8473.0,20118.0,8909.0,21705.0,10531.0,22437.0,9299.0,9530.0,936.0,2376.0,21893.666666666668,38664.0,17805.0,4124.734812731878,17087.5,3228.25,-2313.0,-903.0,-2472.0,21.20038535659083
2023-02-13 22:00:00,19013.0,20491.0,19517.0,-845.0,5.0,5564.0,2264.0,86.0,-1917.0,10753.0,795.0,1968.0,7770.0,0.6208091357181201,20.914372081252676,22,0,2,44,0,7,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,1.0,6768.0,17384.0,8994.0,19970.0,8804.0,21233.0,10070.0,21462.0,9286.0,9118.0,1330.0,2274.0,21785.916666666668,38664.0,17384.0,4210.065660095909,16994.75,3235.875,-2586.0,-2226.0,-1734.0,21.414796989904136
2023-02-13 23:00:00,19648.0,20610.0,20507.0,-266.0,4.0,5667.0,2264.0,85.0,-1323.0,10002.0,732.0,3075.0,7533.0,0.6344978165938865,19.865590309913856,23,0,2,44,0,7,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.0,1.0,7700.0,17821.0,8781.0,19415.0,9545.0,21258.0,9628.0,20632.0,8102.0,9315.0,2019.0,1689.0,21719.5,38664.0,17384.0,4261.355499797235,16949.708333333332,3199.8333333333335,-1594.0,-1081.0,-1456.0,19.600465616714803
2023-02-14 00:00:00,20686.0,21082.0,20568.0,-438.0,6.0,5756.0,2263.0,85.0,-532.0,8268.0,1025.0,3698.0,9116.0,0.5675932074755716,24.762972402055837,0,1,2,45,0,7,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,10545.0,18534.0,19640.0,38664.0,12531.0,21596.0,10627.0,20455.0,5716.0,8494.0,2273.0,1334.0,20880.75,24989.0,17384.0,2320.117674114642,16570.75,2794.9166666666665,-20130.0,-9095.0,-766.0,31.781502409102938
2023-02-14 01:00:00,22664.0,21412.0,20022.0,-2231.0,6.0,7032.0,2264.0,86.0,303.0,4190.0,1903.0,4239.0,12983.0,0.3936577620026154,40.38035897641245,1,1,2,45,0,7,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,15487.0,19376.0,14485.0,19808.0,17429.0,21652.0,16330.0,21578.0,2234.0,3982.0,1655.0,1266.0,20862.75,24989.0,17384.0,2330.4549145382875,16612.5,2738.2916666666665,-432.0,1002.0,451.0,46.805655762585566
2023-02-14 02:00:00,25432.0,22914.0,19895.0,-5325.0,6.0,9416.0,2264.0,85.0,1313.0,187.0,2343.0,4282.0,18445.0,0.1950336039102732,55.47437883503882,2,1,2,45,0,7,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,18467.0,20725.0,19421.0,21165.0,21889.0,23305.0,21687.0,23283.0,139.0,157.0,2119.0,1439.0,20844.416666666668,24989.0,17384.0,2329.7043648360705,16572.75,2740.5416666666665,-440.0,-954.0,2011.0,52.025415073885355
2023-02-14 03:00:00,26929.0,25779.0,20464.0,-6025.0,4.0,9918.0,2263.0,83.0,1247.0,-79.0,2550.0,4479.0,21379.0,0.17068156251212227,61.85356740209177,3,1,2,45,0,7,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20837.0,23237.0,22215.0,23698.0,24394.0,25316.0,24898.0,26149.0,39.0,-27.0,2361.0,1278.0,20825.208333333332,24989.0,17384.0,2306.9429984697094,16515.333333333332,2745.2083333333335,-461.0,-1378.0,1088.0,65.04520604126283
2023-02-14 04:00:00,26533.0,27039.0,19813.0,-6414.0,4.0,9768.0,2262.0,81.0,918.0,-77.0,2556.0,4301.0,22815.0,0.1562187950737823,69.74504326884585,4,1,2,45,0,7,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,22209.0,24457.0,23554.0,24989.0,25175.0,26083.0,26543.0,27414.0,-61.0,-42.0,2309.0,913.0,20803.041666666668,24676.0,17384.0,2267.4121905085267,16459.291666666668,2745.625,-532.0,-1345.0,-306.0,60.610433239481004
2023-02-14 05:00:00,25811.0,26727.0,19497.0,-6091.0,4.0,9905.0,2262.0,83.0,616.0,-76.0,2376.0,4327.0,22476.0,0.15905264339432035,57.83036526779004,5,1,2,45,0,7,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,21637.0,24168.0,23376.0,24676.0,24752.0,25566.0,25925.0,26989.0,-75.0,-42.0,2606.0,1106.0,20781.875,24457.0,17384.0,2231.77664287797,16386.833333333332,2745.4166666666665,-508.0,-1739.0,-558.0,58.24177386708706
2023-02-14 06:00:00,24877.0,26119.0,18857.0,-5805.0,5.0,10342.0,2263.0,84.0,309.0,-77.0,2230.0,3702.0,22494.0,0.1387878555840576,69.87825239047201,6,1,2,45,0,7,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,21811.0,24107.0,23003.0,24320.0,24359.0,25050.0,25037.0,26537.0,-76.0,-42.0,2372.0,1542.0,20773.0,24457.0,17384.0,2217.472689896043,16337.166666666666,2745.2083333333335,-213.0,-1192.0,-1175.0,63.81103843789687
2023-02-14 07:00:00,23445.0,25285.0,17529.0,-5744.0,4.0,9834.0,2262.0,84.0,-81.0,-76.0,1937.0,3565.0,21796.0,0.13798694878386394,59.042725761163176,7,1,2,45,0,7,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,21565.0,23649.0,22540.0,23880.0,23584.0,24343.0,24327.0,25778.0,-75.0,-42.0,2159.0,1493.0,20763.375,24457.0,17384.0,2203.8598711174336,16296.541666666666,2745.0,-231.0,-975.0,-1785.0,65.56814466748385
2023-02-14 08:00:00,22134.0,23863.0,15428.0,-6162.0,4.0,8464.0,2263.0,84.0,-109.0,-76.0,1665.0,3134.0,20805.0,0.1281481791895403,60.093516482268754,8,1,2,45,0,7,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20260.0,22533.0,21689.0,23120.0,22618.0,23423.0,22732.0,24111.0,-74.0,-41.0,2347.0,1420.0,20738.916666666668,24457.0,17384.0,2179.6937941444658,16237.0,2744.8333333333335,-587.0,-1429.0,-1858.0,63.7077492752678
2023-02-14 09:00:00,21600.0,22281.0,15093.0,-5783.0,4.0,8000.0,2263.0,85.0,-129.0,-76.0,1618.0,3330.0,19027.0,0.14604371437547686,52.294011850215895,9,1,2,45,0,7,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,19217.0,21734.0,21104.0,22337.0,21239.0,22233.0,21968.0,23133.0,-74.0,-41.0,2591.0,1206.0,20713.791666666668,24457.0,17384.0,2163.8900755486598,16158.375,2744.7083333333335,-603.0,-1887.0,-862.0,54.26549613123022
2023-02-14 10:00:00,20900.0,21435.0,14976.0,-5137.0,4.0,7890.0,2264.0,85.0,-409.0,-76.0,1607.0,3610.0,17901.0,0.16487053883834848,48.268233118346586,10,1,2,45,0,7,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,19225.0,21449.0,20101.0,21440.0,20499.0,21468.0,21126.0,22178.0,-74.0,-41.0,2298.0,1093.0,20714.166666666668,24457.0,17384.0,2164.0221743352135,16121.875,2744.5833333333335,9.0,-876.0,-1200.0,58.90130794769416
2023-02-14 11:00:00,20474.0,20795.0,15161.0,-4760.0,4.0,8004.0,2264.0,85.0,-377.0,-76.0,1187.0,4069.0,16802.0,0.19201731185381102,52.21795715857297,11,1,2,45,0,7,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,18979.0,20441.0,19211.0,20915.0,19372.0,20823.0,20674.0,21600.0,-74.0,-42.0,1536.0,968.0,20694.416666666668,24457.0,17384.0,2164.272544049744,16112.208333333334,2744.4166666666665,-474.0,-232.0,-545.0,54.838906816328596
2023-02-14 12:00:00,20273.0,20587.0,15463.0,-4520.0,4.0,8361.0,2265.0,86.0,-376.0,-76.0,1204.0,3995.0,16668.0,0.19036285034244912,46.91576600380688,12,1,2,45,0,7,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,19420.0,20156.0,18614.0,20261.0,18444.0,20199.0,20599.0,21479.0,-75.0,-42.0,811.0,922.0,20690.041666666668,24457.0,17384.0,2165.292659789029,16145.791666666666,2744.2083333333335,-105.0,806.0,-403.0,55.710848906931744
2023-02-14 13:00:00,20797.0,20684.0,16252.0,-3949.0,5.0,8593.0,2265.0,86.0,87.0,-77.0,1449.0,3844.0,16917.0,0.18212144652871784,50.13252446177811,13,1,2,45,0,7,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,19432.0,19981.0,18362.0,19897.0,18281.0,19819.0,20402.0,21413.0,-75.0,-42.0,624.0,1053.0,20693.541666666668,24457.0,17384.0,2164.0225623505717,16190.375,2744.0416666666665,84.0,1070.0,346.0,58.91438541055907
2023-02-14 14:00:00,22266.0,20939.0,18454.0,-3420.0,5.0,10174.0,2266.0,86.0,187.0,-77.0,1913.0,3901.0,17115.0,0.18262572233631025,49.567834836378104,14,1,2,45,0,7,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20245.0,20689.0,18228.0,20030.0,18475.0,19936.0,20762.0,21845.0,-76.0,-43.0,520.0,1126.0,20721.0,24457.0,17384.0,2159.413084512834,16274.416666666666,2743.8333333333335,659.0,2017.0,1248.0,60.56959134695337
2023-02-14 15:00:00,24733.0,22584.0,19730.0,-4654.0,4.0,10785.0,2266.0,85.0,841.0,40.0,2050.0,3660.0,18884.0,0.16383280198370528,56.63955574723113,15,1,2,45,0,7,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,21533.0,22031.0,18646.0,20472.0,18678.0,20447.0,22085.0,23184.0,13.0,65.0,485.0,1034.0,20785.958333333332,24457.0,17384.0,2174.989464825395,16394.708333333332,2745.1666666666665,1559.0,2887.0,2448.0,57.60520717844169
2023-02-14 16:00:00,25646.0,24996.0,21481.0,-4055.0,4.0,10889.0,2265.0,84.0,190.0,2268.0,2101.0,3680.0,19048.0,0.23795807329172666,55.948776393563094,16,1,2,45,0,7,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,21264.0,24274.0,17886.0,21251.0,17302.0,21454.0,21248.0,25488.0,2632.0,3376.0,378.0,864.0,20911.916666666668,24457.0,17384.0,2287.705513061669,16535.458333333332,2783.9166666666665,3023.0,3378.0,1036.0,65.98671145925823
2023-02-14 17:00:00,24849.0,25979.0,22474.0,-1930.0,4.0,9244.0,2265.0,85.0,-52.0,6272.0,1609.0,3046.0,16661.0,0.3586743138688941,44.44812987308085,17,1,2,45,0,7,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,16691.0,24943.0,14516.0,21202.0,13143.0,21655.0,16171.0,26308.0,7955.0,9384.0,297.0,753.0,21067.791666666668,24943.0,17384.0,2431.273382213107,16626.083333333332,2898.9583333333335,3741.0,2175.0,-1013.0,52.48337940418702
2023-02-14 18:00:00,23606.0,25038.0,22361.0,-842.0,4.0,7136.0,2266.0,86.0,134.0,8339.0,1517.0,2879.0,13820.0,0.44803898074926113,42.453212801883126,18,1,2,45,0,7,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,13091.0,23502.0,11319.0,19773.0,10114.0,20826.0,12896.0,24778.0,9906.0,10985.0,505.0,897.0,21223.166666666668,24943.0,17384.0,2463.8655325156888,16699.916666666668,3003.875,3729.0,1772.0,-1242.0,36.063979833758985
2023-02-14 19:00:00,22566.0,23679.0,21136.0,-858.0,5.0,5678.0,2265.0,86.0,-463.0,9153.0,1568.0,2843.0,11683.0,0.5066092318087757,31.339190637036264,19,1,2,45,0,7,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,10633.0,21809.0,9121.0,18519.0,8516.0,20272.0,10797.0,23066.0,10397.0,11402.0,779.0,867.0,21360.25,24943.0,17384.0,2397.500931676831,16762.916666666668,3087.3333333333335,3290.0,1512.0,-1023.0,32.025525444794944
2023-02-14 20:00:00,21828.0,22536.0,19954.0,-1361.0,6.0,4764.0,2264.0,86.0,-721.0,9532.0,1386.0,2636.0,10368.0,0.5399361022364217,24.062368025363945,20,1,2,45,0,7,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9723.0,21243.0,7724.0,17841.0,8345.0,20282.0,10852.0,22585.0,10563.0,10955.0,957.0,778.0,21502.0,24943.0,17384.0,2277.972401252817,16846.208333333332,3144.6666666666665,3402.0,1999.0,-1648.0,29.69070039301262
2023-02-14 21:00:00,21657.0,21728.0,20082.0,-1412.0,5.0,5004.0,2265.0,87.0,-880.0,9388.0,1209.0,3004.0,9336.0,0.5703240058910162,24.239271083720983,21,1,2,45,0,7,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8466.0,20560.0,7570.0,17805.0,8473.0,20118.0,10795.0,21575.0,10818.0,10181.0,1276.0,599.0,21616.791666666668,24943.0,17384.0,2149.3572745917627,16883.541666666668,3207.9583333333335,2755.0,896.0,-1636.0,25.358446738262362
2023-02-14 22:00:00,21758.0,21817.0,21092.0,-540.0,5.0,5612.0,2266.0,87.0,-1037.0,9829.0,1218.0,3113.0,8875.0,0.5932071320529863,28.592642849056563,22,1,2,45,0,7,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7770.0,20491.0,6768.0,17384.0,8994.0,19970.0,10352.0,21034.0,10753.0,10212.0,1968.0,470.0,21746.25,24943.0,17821.0,1969.3587402568455,16925.291666666668,3269.0833333333335,3107.0,1002.0,-1478.0,20.914372081252676
2023-02-14 23:00:00,21907.0,22206.0,20758.0,-1142.0,6.0,5838.0,2266.0,87.0,-491.0,8881.0,1228.0,2944.0,10381.0,0.5325137350265694,31.323196063004815,23,1,2,45,0,7,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7533.0,20610.0,7700.0,17821.0,8781.0,19415.0,11313.0,21078.0,10002.0,9312.0,3075.0,453.0,21862.458333333332,24943.0,18534.0,1802.9199740895183,16918.333333333332,3348.25,2789.0,-167.0,-962.0,19.865590309913856
